id	date	court	title	topics	keywords	laws
11966	2012-06-07	最高裁	法人税及び受理	法人税		
11969	2012-06-19	札幌高裁	法人税及び消費税の過大確定申告に対する請求	法人税,消費税		
11970	2012-06-20	東京高裁	更正をすべき理由がない旨の通知処分	法人税		法人税法22条,法人税法61条
11976	2012-06-26	最高裁	法人税及び同受理申立	法人税		
11985	2012-07-03	東京地裁	法人税	法人税,消費税	過少申告加算税	国税通則法65条,法人税法22条
11987	2012-07-05	東京地裁	法人税	法人税	過少申告加算税,損金算入	国税通則法65条,法人税法22条
11990	2012-07-05	最高裁	法人税及び受理	法人税		
11992	2012-07-10	東京地裁	法人税	法人税		
11993	2012-07-10	東京地裁	法人税	法人税	無申告加算税	
11999	2012-07-13	東京地裁	法人税	法人税,消費税		
12002	2012-07-18	東京地裁	法人税	法人税,所得税		所得税法45条
12006	2012-07-20	大阪高裁	法人税	法人税,贈与税,CFC	過少申告加算税	租税特別措置法66条の6
12008	2012-07-20	東京地裁	義務付け請求	法人税		国税通則法23条,国税通則法70条
12009	2012-07-20	東京地裁	所得税	法人税,所得税,CFC	過少申告加算税	国税通則法65条,所得税法35条,租税特別措置法40条の4,租税特別措置法66条の6
12013	2012-07-26	広島高裁	法人税	法人税,消費税	重加算税	
12017	2012-08-02	広島高裁	法人税額	法人税	過少申告加算税,損金算入,寄附金,財産評価,路線価	法人税法22条,法人税法37条
12021	2012-08-15	最高裁	法人税受理	法人税		
12027	2012-08-30	東京地裁	納付義務不存在確認請求	法人税	無申告加算税	法人税法22条,法人税法37条
12029	2012-09-04	東京地裁	法人税	法人税,消費税	重加算税,青色申告	国税通則法68条,消費税法4条
12039	2012-09-19	東京高裁	各法人税	法人税,所得税,消費税	重加算税,青色申告	
12044	2012-09-21	東京地裁	青色申告承認取消処分	法人税,所得税	重加算税,過少申告加算税,役員報酬,青色申告	国税通則法68条
12046	2012-09-25	東京地裁	過少申告加算税賦課	法人税,消費税	過少申告加算税,無申告加算税,役員給与	国税通則法65条,法人税法22条
12047	2012-09-26	東京地裁	青色申告承認取消処分	法人税,消費税	過少申告加算税,青色申告	国税通則法65条,消費税法30条
12049	2012-09-26	福岡高裁	法人税	法人税	過少申告加算税,損金算入	
12056	2012-09-27	最高裁	法人税及び受理	法人税		
12059	2012-10-05	東京地裁	法人税	法人税,CFC,移転価格	過少申告加算税	国税通則法65条,租税特別措置法66条の4,租税特別措置法66条の6
12060	2012-10-09	東京地裁	法人税	法人税	過少申告加算税,損金算入,役員報酬,役員給与	国税通則法65条,法人税法22条,法人税法34条
12062	2012-10-11	東京地裁	所得税	法人税,所得税,CFC	過少申告加算税	国税通則法65条,法人税法22条,法人税法61条,租税特別措置法40条の4
12068	2012-10-12	最高裁	法人税及び消費税の過大確定申告に対する請求	法人税,消費税		
12084	2012-10-29	新潟地裁	更正決定処分	法人税	青色申告	国税通則法23条,国税通則法65条
12087	2012-11-02	最高裁	法人税及び受理	法人税		
12088	2012-11-02	東京地裁	法人税	法人税,消費税	過少申告加算税	国税通則法65条,法人税法22条,消費税法2条,消費税法30条
12089	2012-11-07	高松地裁	所得税	法人税,所得税	過少申告加算税,必要経費	国税通則法65条,所得税法157条
12091	2012-11-08	名古屋地裁	法人税	法人税	重加算税,過少申告加算税,損金算入,交際費	国税通則法65条,国税通則法68条,法人税法22条
12092	2012-11-09	前橋地裁	法人税	法人税	過少申告加算税,寄附金	法人税法132条,法人税法37条
