id	date	court	title	topics	keywords	laws
12225	2013-05-30	東京高裁	法人税	法人税	過少申告加算税	
12226	2013-05-30	東京高裁	各更正決定処分	法人税	重加算税,青色申告	
12229	2013-06-06	福岡高裁	税務訴訟資料 第２６３号－１０５（順号１２２２９） 福岡高裁判所 平成●●年（○○）第●●号 所得税	法人税,所得税	過少申告加算税,無申告加算税,役員報酬	国税通則法65条,所得税法34条
12231	2013-06-07	最高裁	法人税兼受理申立	法人税		
12234	2013-06-18	福岡高裁	法人税	法人税	過少申告加算税,役員報酬	
12237	2013-06-20	札幌地裁	法人税	法人税,所得税,消費税	過少申告加算税,仕入税額控除,役員報酬	国税通則法23条,国税通則法65条,所得税法27条,法人税法34条,消費税法2条
12242	2013-06-27	東京高裁	法人税	法人税,相続税,消費税	重加算税,青色申告	
12259	2013-07-17	東京高裁	相続税	法人税,所得税,相続税	過少申告加算税	
12260	2013-07-17	東京地裁	法人税	法人税,消費税	重加算税,青色申告	国税通則法23条,国税通則法65条,国税通則法68条,法人税法22条,消費税法28条
12261	2013-07-18	東京高裁	法人税	法人税	過少申告加算税	国税通則法65条
12263	2013-07-19	東京高裁	更正をすべき理由がない旨の通知処分	法人税		国税通則法23条,法人税法22条
12268	2013-08-02	東京高裁	法人税	法人税,所得税,消費税	過少申告加算税	
12271	2013-08-08	福岡高裁	課税処分	法人税,所得税,消費税	重加算税	
12272	2013-08-08	最高裁	法人税額及び受理	法人税		
12274	2013-08-22	宇都宮地裁	法人税欠損金繰越控除承認請求	法人税,所得税	過少申告加算税,損金算入,青色申告	国税通則法65条
12279	2013-08-28	最高裁	法人税及び受理	法人税		
12281	2013-08-29	高松高裁	法人税	法人税,消費税	重加算税,過少申告加算税,青色申告	
12282	2013-08-30	東京高裁	相続税	法人税,相続税	過少申告加算税,財産評価	国税通則法65条,相続税法22条
12284	2013-09-03	最高裁	法人税受理	法人税		
12285	2013-09-04	松山地裁	法人税更正	法人税,消費税	過少申告加算税,青色申告	国税通則法65条,法人税法22条
12286	2013-09-05	東京高裁	法人税	法人税	過少申告加算税	国税通則法65条
12288	2013-09-11	東京高裁	法人税	法人税	過少申告加算税	
12293	2013-09-18	東京高裁	法人税及び源泉所得税処分	法人税,所得税	過少申告加算税,役員報酬,役員給与	
12295	2013-09-26	最高裁	法人税	法人税		
12299	2013-09-27	東京高裁	法人税	法人税	青色申告	
12301	2013-10-03	東京地裁	更正及び加算税賦課決定	法人税,所得税	過少申告加算税,交際費	国税通則法65条,法人税法22条
12312	2013-10-17	東京高裁	法人税	法人税,消費税	過少申告加算税,青色申告	消費税法30条
12317	2013-10-23	仙台地裁	消費税及び地方消費税の並びにこれらの税に附帯する重加算税賦課	法人税,消費税	重加算税,寄附金	国税通則法65条,国税通則法68条,法人税法37条,消費税法30条
12321	2013-10-24	東京高裁	法人税	法人税	過少申告加算税	国税通則法65条,法人税法61条
12324	2013-10-30	東京地裁	更正すべき理由がない旨の通知処分	法人税	不当利得	国税通則法23条,法人税法22条
12325	2013-10-30	名古屋高裁	法人税	法人税,所得税,CFC	過少申告加算税	国税通則法65条,租税特別措置法66条の6
12326	2013-10-31	東京地裁	所得税	法人税,所得税,相続税	過少申告加算税	国税通則法65条,所得税法33条,所得税法36条
12331	2013-11-12	東京地裁	消費税	法人税,消費税	過少申告加算税,仕入税額控除,青色申告	国税通則法65条,消費税法30条
12340	2013-11-22	熊本地裁	法人税	法人税	過少申告加算税,寄附金	国税通則法65条,法人税法22条,法人税法37条
12345	2013-12-05	東京地裁	法人税	法人税,CFC	過少申告加算税	国税通則法65条,租税特別措置法40条の4,租税特別措置法66条の6
12347	2013-12-11	最高裁	法人税及び受理	法人税		
12348	2013-12-11	最高裁	法人税兼受理申立	法人税		
12349	2013-12-11	最高裁	法人税及び受理	法人税		
12350	2013-12-12	最高裁	法人税及び受理	法人税		
12360	2013-12-20	最高裁	法人税受理	法人税		
12361	2013-12-20	最高裁	法人税受理	法人税		
12362	2013-12-24	札幌高裁	法人税	法人税,所得税,消費税	過少申告加算税,損金算入,役員報酬	消費税法30条
12363	2013-12-24	東京高裁	各相続税	法人税,相続税	過少申告加算税	
12388	2014-01-17	最高裁	法人税受理	法人税		
12391	2014-01-21	最高裁	法人税及び受理	法人税		
12393	2014-01-24	東京地裁	国家賠償請求	法人税	国家賠償,損害賠償	
12394	2014-01-24	東京地裁	法人税	法人税	重加算税,過少申告加算税,損金算入,寄附金,交際費	国税通則法65条,法人税法22条,法人税法37条
12397	2014-01-27	東京地裁	法人税	法人税	過少申告加算税	国税通則法65条,法人税法22条
12401	2014-01-29	広島高裁	法人税並びに消費税の	法人税,消費税	重加算税	国税通則法65条,国税通則法68条
12403	2014-02-05	東京高裁	納付義務不存在確認請求	法人税,所得税	無申告加算税	
12407	2014-02-12	東京地裁	課税処分	法人税,所得税,消費税	重加算税,仕入税額控除	国税通則法23条,国税通則法65条,国税通則法68条
12414	2014-02-20	東京地裁	法人税	法人税	過少申告加算税,寄附金,役員報酬	国税通則法65条,法人税法22条,法人税法37条
