id	pid	page_start	page_end	section_id	context	core
beps-a14-dispute-resolution-nta-ja-p031	p031	31	31	beps-a14-dispute-resolution-nta-ja	...ための明確な行 程表を示し、これによって全ての国の評価が一貫的で、かつ、完全であることを確保するものと する。評価手法は、OECD 加盟国、G20 諸国及びその他の FTA MAP フォーラムを通じてコミッ トした国に対する参加国によるモニタリングのための詳細な手続及びガイドラインを定...	packs/beps-a14-dispute-resolution-nta-ja-pack-05.txt
beps-a14-peer-review-monitoring-nta-ja-p001	p001	1	1	beps-a14-peer-review-monitoring-nta-ja	...れなければならないという点に鑑み、効果的な紛争解決メ カニズムが必要とされている。 一連の BEPS 行動計画は、2015 年 10 月に G20 の財務大臣によって支持されたもので、この報告 書「行動 14：紛争解決メカニズムの実効性の向上」（以下、「行動 14 報告書」という。）も...	packs/beps-a14-peer-review-monitoring-nta-ja-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p002	p002	2	2	beps-a14-peer-review-documents-oecd-en	...ISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 OECD/G20 Base Erosion and Profit Shifting Project BEPS Action 14 on More Effec...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p003	p003	3	3	beps-a14-peer-review-documents-oecd-en	...f any territory, city or area. This document was approved by the OECD/G20 Inclusive Framework on BEPS on 14 December 2022 and prepared for publ...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p005	p005	5	5	beps-a14-peer-review-documents-oecd-en	...lls for effective dispute resolution mechanisms. In October 2015, the G20 Finance Ministers endorsed the BEPS package 2 which includes the repo...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p006	p006	6	6	beps-a14-peer-review-documents-oecd-en	...lution Mechanisms More Effective, Action 14 - 2015 Final Report, OECD/G20 Base Erosion and Profit Shifting Project, OECD Publishing, Paris, htt...	packs/beps-a14-peer-review-documents-oecd-en-pack-00.txt
beps-a14-peer-review-documents-oecd-en-p007	p007	7	7	beps-a14-peer-review-documents-oecd-en	...ic Cooperation and Development (“OECD”) in 2013 at the request of the G20 identified 15 actions to address BEPS in a comprehensive manner. Reco...	packs/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p008	p008	8	8	beps-a14-peer-review-documents-oecd-en	... the implementation of the Action 14 minimum standard by all OECD and G20 co untries, as well as jurisdictions that commit to the minimum stand...	packs/beps-a14-peer-review-documents-oecd-en-pack-01.txt
beps-a14-peer-review-documents-oecd-en-p014	p014	14	14	beps-a14-peer-review-documents-oecd-en	...lution Mechanisms More Effective, Action 14 - 2015 Final Report, OECD/G20 Base Erosion and Profit Shifting Project, OECD Publishing, Paris, htt...	packs/beps-a14-peer-review-documents-oecd-en-pack-04.txt
beps-a14-peer-review-documents-oecd-en-p017	p017	17	17	beps-a14-peer-review-documents-oecd-en	...the minimum standard are effectively satisfied, and that all OECD and G20 countries, as well as jurisdictions that commit to the minimum standa...	packs/beps-a14-peer-review-documents-oecd-en-pack-05.txt
beps-a14-peer-review-documents-oecd-en-p019	p019	19	19	beps-a14-peer-review-documents-oecd-en	...CFA”) in September, presented to the OECD Council and endorsed by the G20 Finance Ministers at their meeting on 8 October 2015. 1 The 2015 Acti...	packs/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p020	p020	20	20	beps-a14-peer-review-documents-oecd-en	...nts and taxpayers. Peer Review and Monitoring process 6. All OECD and G20 countries, and other jurisdictions which have com mitted to the minim...	packs/beps-a14-peer-review-documents-oecd-en-pack-06.txt
beps-a14-peer-review-documents-oecd-en-p026	p026	26	26	beps-a14-peer-review-documents-oecd-en	...d taxpayers. The below methodology reflects the agreement of the OECD/G20 Inclusive Framework on BEPS (the “Inclusive Framework”) on how monito...	packs/beps-a14-peer-review-documents-oecd-en-pack-10.txt
beps-a14-peer-review-documents-oecd-en-p030	p030	30	30	beps-a14-peer-review-documents-oecd-en	...lution Mechanisms More Effective, Action 14 - 2015 Final Report, OECD/G20 Base Erosion and Profit Shifting Project, OECD Publishing, Paris, htt...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p031	p031	31	31	beps-a14-peer-review-documents-oecd-en	...e on the inclusive framework to broaden the participation in the OECD/G20 BEPS Project. 8 For an assessed jurisdiction that did not submit an U...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p049	p049	49	49	beps-a14-peer-review-documents-oecd-en	...CFA”) in September, presented to the OECD Council and endorsed by the G20 Finance Ministers on 8 October 2015. This Report contained a commitme...	packs/beps-a14-peer-review-documents-oecd-en-pack-16.txt
beps-a14-peer-review-documents-oecd-en-p055	p055	55	55	beps-a14-peer-review-documents-oecd-en	...lution Mechanisms More Effective, Action 14 - 2015 Final Report, OECD/G20 Base Erosion and Profit Shifting Project, OECD Publishing, Paris, htt...	packs/beps-a14-peer-review-documents-oecd-en-pack-19.txt
beps-a14-peer-review-documents-oecd-en-p079	p079	79	79	beps-a14-peer-review-documents-oecd-en	...CFA”) in September, presented to the OECD Council and endorsed by the G20 Finance Ministers on 8 October 2015. This Report contained a commitme...	packs/beps-a14-peer-review-documents-oecd-en-pack-27.txt
beps-a14-peer-review-documents-oecd-en-p081	p081	81	81	beps-a14-peer-review-documents-oecd-en	...lution Mechanisms More Effective, Action 14 - 2015 Final Report, OECD/G20 Base Erosion and Profit Shifting Project, OECD Publishing, Paris, htt...	packs/beps-a14-peer-review-documents-oecd-en-pack-28.txt
beps-a14-best-practices-japan-2021-oecd-en-p003	p003	3	3	beps-a14-best-practices-japan-2021-oecd-en	...4 MAP Peer Review Report Stage 2: Best Practices – Japan (2021), OECD/G20 Inclusive Framework on BEPS, OECD, Paris. http://www.oecd.org/tax/bep...	packs/beps-a14-best-practices-japan-2021-oecd-en-pack-00.txt
