id	pid	page_start	page_end	section_id	context	core
beps-a14-peer-review-documents-oecd-en-p021	p021	21	21	beps-a14-peer-review-documents-oecd-en	20  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Obt...	packs/beps-a14-peer-review-documents-oecd-en-pack-07.txt
beps-a14-peer-review-documents-oecd-en-p022	p022	22	22	beps-a14-peer-review-documents-oecd-en	 21 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 the...	packs/beps-a14-peer-review-documents-oecd-en-pack-08.txt
beps-a14-peer-review-documents-oecd-en-p023	p023	23	23	beps-a14-peer-review-documents-oecd-en	22  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 App...	packs/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p024	p024	24	24	beps-a14-peer-review-documents-oecd-en	 23 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 pos...	packs/beps-a14-peer-review-documents-oecd-en-pack-09.txt
beps-a14-peer-review-documents-oecd-en-p025	p025	25	25	beps-a14-peer-review-documents-oecd-en	24  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 33....	packs/beps-a14-peer-review-documents-oecd-en-pack-10.txt
beps-a14-peer-review-documents-oecd-en-p026	p026	26	26	beps-a14-peer-review-documents-oecd-en	 25 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 rev...	packs/beps-a14-peer-review-documents-oecd-en-pack-10.txt
beps-a14-peer-review-documents-oecd-en-p027	p027	27	27	beps-a14-peer-review-documents-oecd-en	26  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 und...	packs/beps-a14-peer-review-documents-oecd-en-pack-11.txt
beps-a14-peer-review-documents-oecd-en-p028	p028	28	28	beps-a14-peer-review-documents-oecd-en	 27 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 fra...	packs/beps-a14-peer-review-documents-oecd-en-pack-12.txt
beps-a14-peer-review-documents-oecd-en-p029	p029	29	29	beps-a14-peer-review-documents-oecd-en	28  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 58....	packs/beps-a14-peer-review-documents-oecd-en-pack-12.txt
beps-a14-peer-review-documents-oecd-en-p030	p030	30	30	beps-a14-peer-review-documents-oecd-en	 29 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 65....	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p031	p031	31	31	beps-a14-peer-review-documents-oecd-en	30  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 1 A...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p032	p032	32	32	beps-a14-peer-review-documents-oecd-en	 31 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Ann...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p033	p033	33	33	beps-a14-peer-review-documents-oecd-en	32  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Fig...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p034	p034	34	34	beps-a14-peer-review-documents-oecd-en	 33 BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Ann...	packs/beps-a14-peer-review-documents-oecd-en-pack-13.txt
beps-a14-peer-review-documents-oecd-en-p035	p035	35	35	beps-a14-peer-review-documents-oecd-en	34  BEPS ACTION 14 ON MORE EFFECTIVE DISPUTE RESOLUTION MECHANISMS – PEER REVIEW DOCUMENTS © OECD 2023 Ann...	packs/beps-a14-peer-review-documents-oecd-en-pack-14.txt
