id	pid	page_start	page_end	snippet	core
beps-min-standards-progress-2025-oecd-en-p017	p017	17	17	16  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 2. A list of regimes that are within the scope of t	packs/beps-min-standards-progress-2025-oecd-en-pack-05.txt
beps-min-standards-progress-2025-oecd-en-p018	p018	18	18	 17 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 List 3: regimes for possible further consideration 	packs/beps-min-standards-progress-2025-oecd-en-pack-06.txt
beps-min-standards-progress-2025-oecd-en-p019	p019	19	19	18  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 • any other factor(s) or source of information deem	packs/beps-min-standards-progress-2025-oecd-en-pack-06.txt
beps-min-standards-progress-2025-oecd-en-p020	p020	20	20	 19 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Each key factor is briefly described below. • The r	packs/beps-min-standards-progress-2025-oecd-en-pack-07.txt
beps-min-standards-progress-2025-oecd-en-p021	p021	21	21	20  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 If the regime meets the gateway criterion of imposi	packs/beps-min-standards-progress-2025-oecd-en-pack-07.txt
beps-min-standards-progress-2025-oecd-en-p022	p022	22	22	 21 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Timelines As noted in the above table, one of the c	packs/beps-min-standards-progress-2025-oecd-en-pack-08.txt
beps-min-standards-progress-2025-oecd-en-p023	p023	23	23	22  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Potentially harmful but not actually harmful regime	packs/beps-min-standards-progress-2025-oecd-en-pack-08.txt
beps-min-standards-progress-2025-oecd-en-p024	p024	24	24	 23 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 • Example 3: Jurisdiction D joins the Inclusive Fra	packs/beps-min-standards-progress-2025-oecd-en-pack-09.txt
beps-min-standards-progress-2025-oecd-en-p025	p025	25	25	24  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Reducing the scope and frequency of monitoring and 	packs/beps-min-standards-progress-2025-oecd-en-pack-09.txt
beps-min-standards-progress-2025-oecd-en-p026	p026	26	26	 25 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 jurisdictions would spontaneously exchange informat	packs/beps-min-standards-progress-2025-oecd-en-pack-10.txt
beps-min-standards-progress-2025-oecd-en-p027	p027	27	27	26  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 Based on the annual monitoring results from the pas	packs/beps-min-standards-progress-2025-oecd-en-pack-10.txt
beps-min-standards-progress-2025-oecd-en-p028	p028	28	28	 27 RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 nominal tax jurisdictions in scope of the standard,	packs/beps-min-standards-progress-2025-oecd-en-pack-11.txt
beps-min-standards-progress-2025-oecd-en-p029	p029	29	29	28  RECOGNISING PROGRESS AND REDUCING BURDENS IN THE BEPS MINIMUM STANDARDS © OECD 2025 data on rulings and exchanges, rather than reviews 	packs/beps-min-standards-progress-2025-oecd-en-pack-11.txt
